reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5070808f-ecd4-451d-9b60-cc16f6fa660a,Munifa Ramadhani,https://play-lh.googleusercontent.com/a-/ALV-UjUQ_1ba8QcOf4sVP-ITDyqsvX3YF2TaIbNDT41ZNGC1s_v0NEDg,"gila, kalau gada game turn base ini, bosen bgt sih hidup gw, makasih daddy hoyo udh bikin game se chill dan sedermawan enihhh🤭🫰🏻",5,0,3.7.0,2025-11-22 11:56:51,,,3.7.0
d2b553ae-fc6c-4b4b-b0b9-055cc9e99421,Aris Sofyan,https://play-lh.googleusercontent.com/a/ACg8ocL6AhMn11MF3Y0IAPtDHSlR0vNJB8cRpo6rZYsbSnoAMjlJ-g=mo,login eror login eror always,1,0,3.7.0,2025-11-22 09:18:34,"We sincerely apologize for your unsatisfactory experience, Trailblazer. Please contact our Customer Service team via email for specific help with this issue.",2025-11-22 12:42:41,3.7.0
6de1b037-9dfa-4f6a-b1f6-b0a08080bb9f,Muhammad Rahmadenta,https://play-lh.googleusercontent.com/a-/ALV-UjX7EiryCAVrzN7erWBtgySMzKH0zQvWp-kMXGLACnk8OxP-p7EaWQ,bagus sekali gamenya. mantab,5,0,3.7.0,2025-11-22 06:18:45,,,3.7.0
f34c5eba-916d-4a20-a074-81371ec720f3,Rafandra Aqlan,https://play-lh.googleusercontent.com/a-/ALV-UjWKLbhmCjRhcyC_XHvFo56nHNWxy0YCF-sMVOc8opQW-s56NTKQ,"Very exciting and not easily boring, the story is connected and also short, 10/10✨✨",5,0,3.7.0,2025-11-22 03:43:38,,,3.7.0
6f9540da-45d9-4424-8dff-0e7fd10f1644,michael prolostsaga,https://play-lh.googleusercontent.com/a-/ALV-UjX9seYf-aao47tUVrcQrfHHaJ8yRIm84f61kuMQlyx9Cq6FMMuL,"game pay to win, terus banyak player saling toxic jadi males main ini game nyesel sempat top up 5 kali",1,1,3.7.0,2025-11-22 03:14:15,"We sincerely apologize for your unsatisfactory experience, Trailblazer. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game.",2025-11-22 12:45:37,3.7.0
cf0fbe4a-04ec-400c-a2af-bf8b40321d50,Kode1942 Yuiki,https://play-lh.googleusercontent.com/a/ACg8ocLkXNp8QQ4G77n8zcuJz8zUaurNTiWkHDz2tkZYJM__GEeUXw=mo,"ini sebenarnya game nya bagus cuman di bagian end'game nya HP musuh nya, gak masuk akal kroco nya 2jt gimana coba kroco bisa sebanyak itu HP nya dulu mekanik nya menarik banget sekarang malah, jualan karakter aja sih sama kalau gacha agak RNG apa lagi pas Pity tinggi oper all ini game bagus aja, bagian yang gak peduli meta dan cuman Fokus ke story' sama gacha karakter yang di sukai",5,0,,2025-11-22 02:45:01,,,
1ee9da6a-db84-4b2f-82ae-f7dd8360aee2,唐晚洲,https://play-lh.googleusercontent.com/a-/ALV-UjW-v_a8K1xWdOZL2eJ33UAemqxlWF7vnlRQsbsZm35Kw__CgGI,good game,5,0,3.7.0,2025-11-22 00:09:15,,,3.7.0
cb105e80-8a1c-4fb8-b661-1cb5b535a392,Brillyan Pasuruan,https://play-lh.googleusercontent.com/a-/ALV-UjVarFJk3QuzdyQcgORvu4_1DUuHEbvU_4oeZk3qNekM-BId4FxU,"game jelek, sistem gacha apa lagi kalah rate off kikir",1,1,3.7.0,2025-11-21 16:51:34,"Hello, Trailblazer! You can view the Warp System rules in the Details section of the Warp screen. If you have any questions about the details of the relevant rules, please feel free to contact our Customer Service team via the in-game feedback channel or email.",2025-11-22 13:03:32,3.7.0
7b796fa1-bb9e-4598-b605-47c52606b1ae,Philip,https://play-lh.googleusercontent.com/a-/ALV-UjVYbDKGCPDjxbWtgbp2boYxGZpU22ppeUqTJNTctv6Ra76HJIIX,bintang 5,5,0,3.7.0,2025-11-21 13:41:14,,,3.7.0
0e924ae2-1d6c-4dd1-9f7e-8da6f1b5eeab,Miqbal Wahyudi,https://play-lh.googleusercontent.com/a/ACg8ocKrr2JgF7z2cXmkcaRMeyIYSc9-CXi43Gaiw6twph7fMUALMw=mo,"always got rate off, lol fk",1,0,,2025-11-21 11:40:45,,,
b93ccc07-711d-426d-b731-ae6061e23970,afrilia putri,https://play-lh.googleusercontent.com/a/ACg8ocIxqJfgcSaupTATmHlZIU_ERddlq60MDSFNrH8CbqARIMtwAA=mo,knp saat saya ingin login tidak bisa?!,5,0,3.7.0,2025-11-21 10:13:12,,,3.7.0
d6ef3658-a91c-48e3-a0ec-b68ac4357720,Annisa Shazia Al Fatihah,https://play-lh.googleusercontent.com/a-/ALV-UjW4J52HLjvaULXwvyudyrzkNv3YEh8il_n4tRP_elwrTVtR-PNx,"gw enggak habis pikir deh, gara-gara fitur Global Passive langsung dihujani bintang 1 segitunya? Padahal fitur ini jelas-jelas dibuat bukan buat nyusahin player tapi sebagai acuan untuk update kedepannya. gw udah baca review nya, dan jujur makin sedih. banyak yg ngeluh soal gameplay enggak bisa lwn musuh. mungkin kalau pemula masih dimaklumi, tapi ini udah lv berapa, udah paham ritme. yah mungkin build lo aja yg jelek. gw sampe skr masih bisa itu kelarin moc pake Blade. kalo Lo benci, jgn pull",5,2,3.7.0,2025-11-21 06:14:21,,,3.7.0
fc85c85c-6f8f-454b-8813-8f661d732c38,Bregas Sudarto,https://play-lh.googleusercontent.com/a/ACg8ocLLG96E79EK3HAjl4YHlpFbxkB_6q5PjwNeGU1_ZxZDBgElIw=mo,"game nya bagus, tapi sih walaupun pakai auto tapi tetep agak lama, kenapa gak ada ya berbasis skip dan langsung finalis?",5,0,3.7.0,2025-11-20 22:52:39,,,3.7.0
e08af207-1ef3-45e1-82b2-3353a64094e0,Ray Nur,https://play-lh.googleusercontent.com/a-/ALV-UjW3Vs3-YLT-ZIXQmRazrEnPHG4rLiZzmH9eVBJUUxy6wc9et8c,"ini yang bikin game sange sama DEF kah?, dikasih DEF mulu perasaan",1,0,,2025-11-20 22:10:12,,,
4d791b56-098a-4218-b9aa-96fd954f337e,Change aspi,https://play-lh.googleusercontent.com/a/ACg8ocJrPMBvaLjbxsmiK2BE6xFD-L7ZJ99wmoauxGSXKGFXVeVYmw=mo,"1000000/10 CAKEP BANGET SUKA KEREN, KARAKTER CEWE DAN COWO NYA CUAKEPPP, PENGEN TAK KOKOP & HUGG, GW SUKA, GAME THE BESSTT",5,0,,2025-11-20 16:10:13,,,
6d922b4a-77fa-4f18-b792-95ad6e9bcac9,Saskia A,https://play-lh.googleusercontent.com/a-/ALV-UjVfh3tqHZQ9D8OU9fQ7vvEYMQHBriafN2sTqJLupG5TdBUKLYjm,"HP inflation, BLACK SCREEN, The FAVORITISM between two anniversary character 💀 even in his trailer Anaxa can not standing alone, A MILLION DOLLAR COMPANY with greedy behavior, Can you make lose 50:50 protection like Capturing radiance in genshin? , I only win 1 50:50 in 3.X so far",3,3,3.7.0,2025-11-20 06:10:37,,,3.7.0
a690bd0e-8fbd-4b22-bfe2-f5e6c2156b9d,Kuro De Vans,https://play-lh.googleusercontent.com/a-/ALV-UjUala71iC1a7AFjgYE_yWx1U28up8GKLh8yw2v5HGzfFdgwoWxr,"Saya kecewa berat mulai di versi 2.5 sampe versi sekarang bug nya malah semakin menjadi"" yang awalnya bug lama dah normal tapi nambah bug yang lebih parah di hp saya realme C15 mulai misi pencarian lokasi selalu patah-patah sama layar jadi hitam, langitnya menjadi bergaris biru kayak layar eror, sama di wilayah penacony waktu grafis rendah sampai tinggi malah kota nya jadi menghitam kecuali grafis super rendah baru normal tolong di fix bug nya biar enak kita mainkan kedepannya 😭😭😭😭🙏🙏🙏",1,233,2.7.0,2025-11-20 00:49:42,,,2.7.0
db716f75-7ce2-433f-83b2-896de9129ff7,Ryujuu.,https://play-lh.googleusercontent.com/a-/ALV-UjVFDNo3-0B3jXnVDgki9yg8i_LD5hEFOmeACukc5sv297PdDx16,"TOLONG BUAT MY ISTRI PLAYABLE (OBSIDIAN) nanti kalo playable ku kasih bintang 5, janji deh",3,0,3.7.0,2025-11-19 17:20:12,,,3.7.0
cc99d97a-9eff-4132-a8fe-7a0e67475ec6,Kiru Kims,https://play-lh.googleusercontent.com/a/ACg8ocJXuHDdBNaCRg107NgIzszW0dzp28b60v9c99H0_Sb54tcKCg=mo,game baik,5,0,,2025-11-19 15:58:35,,,
f54b3ee0-0254-41fc-a533-ca59ac169032,ReyMond,https://play-lh.googleusercontent.com/a/ACg8ocLSODVeUGe75n4rauV3kr311jmMuyCExFHbFXrN6ELhmlDDvvw=mo,game kikir capek gw gacha gak dapat2 gw f2p udah pity 80+ rate off tolong lah hoyo di perbaiki sistem gachanya,1,0,,2025-11-19 14:32:39,,,
7004ea94-f533-451a-82dd-258594645806,Muh Farhan,https://play-lh.googleusercontent.com/a-/ALV-UjWrDLpMq5xDp6_NktnYebYhEH13icopxI9o5jmBYSEUrnHT_aCs,RNG saat gaca karaktee di event permainan zero sun sangat tidak buruk,1,0,3.7.0,2025-11-19 13:28:36,,,3.7.0
573fbf95-8380-4101-8d3c-5d95fa513685,Amaliyah,https://play-lh.googleusercontent.com/a-/ALV-UjUBr4fybh8L9XYMFr9sdfITKsK2_LMevW9RFMX_7ibmFjLiUyuRmA,lofyu hyacine,5,0,,2025-11-19 03:21:29,,,
f4d37dfc-04f8-47b0-9e3c-a9b99019d0a7,Jonny,https://play-lh.googleusercontent.com/a-/ALV-UjWD3tq36IUuQemTHfQUw3EHGZBcs9_TaUGtiugG6_u1da-d-kuK,"uda main pas awal rilis cuma hp masih tidak mendukung, sekarang uda punya laptop dan suka sama ini game, terus berkreasi 💪aku akan terus mendukung mu.",5,0,3.7.0,2025-11-19 02:05:21,,,3.7.0
1624960a-732f-42e7-a620-ade855457123,Aulia Rahman,https://play-lh.googleusercontent.com/a/ACg8ocJpLXEGF9glAw1pXGjHwBtyvVgcDlarww0Dxp9Ew3BVPN6VNw=mo,bansos character b5 gratisannya di banyakin dong😋,5,0,,2025-11-19 01:33:47,,,
4774acde-21e5-4589-a24c-511e91cb2b5a,Dimas Dimas,https://play-lh.googleusercontent.com/a-/ALV-UjURYJ8Pww9wE57WlHgoBKYC4yjwP_Gn_d175Oni6vJ6H5TY9H2T,tolong tambahkan fitur ubah gender di honkai star rail,1,35,3.7.0,2025-11-19 00:21:57,,,3.7.0
20369c93-2126-495b-956e-ad8dee850676,Yang YTTA Aja,https://play-lh.googleusercontent.com/a/ACg8ocJBhf6aVY4nnM4OBoNr8gx61EnzP3O0mUDWzEg2BYT6UmzsDDo=mo,"udah hard pity (85) ngga di kasih menang rate off, aku menuntut untuk mengembalikan Stellar Jade ku",1,0,3.7.0,2025-11-18 23:19:23,,,3.7.0
da24779b-aabe-4806-8841-0c3cfaa8d94d,BenAndy Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjWYYeS-eDwnYYPrNOgVwwVzUKz6C_0lhBKa29-HSn7-EKg8aYI,"pas lagi update malah stuck, freeze trus force close 🤦 mau install ulang kudu sedia kuota yg bnyak, Wi-Fi lagi lemot pula 😑 (intinya makin berat)",4,0,3.3.0,2025-11-18 22:57:36,,,3.3.0
3dd87231-bf85-413b-bfb1-7c704c210486,naynay NN,https://play-lh.googleusercontent.com/a-/ALV-UjUI_3VGkMrFuTNyfLI5YFyMGuUPzDxcyKQ2nhiK9jHAqPdCCbTK,"masalah ku di sini sih jaringan yaw, padahal udah ku buka YouTube, google, bahkan coba download bisa² aja, kenapa pas masuk game malah eror? katanya masalah jaringan.. please dev perbaiki masalah iniii, gimana mau main klo kek gini teruss (¬_¬"")💢, oiya tolong diperbanyak dong event-event nya, klo yang lainnya menurut ku baik² aja siq ๑•͈ᴗ•͈๑",1,6,3.7.0,2025-11-18 12:40:04,,,3.7.0
a5f8f590-a9db-4c13-9b84-b35467fd50a3,Reyhan Putra,https://play-lh.googleusercontent.com/a/ACg8ocKG5JdW1TWgRy0qI_IYYlBUCP6N5S4JtYhUEq5DxBGpUHbBUA=mo,kenapa gua gak bisa masuk ke game nya padahal data udh di donwload semua,1,0,3.7.0,2025-11-18 12:07:49,,,3.7.0
a86f66ca-b21b-4937-a44b-2069d417f814,Hendy Diraya,https://play-lh.googleusercontent.com/a-/ALV-UjVavdgmIIozPkoGJJaKFDNHymtYUgBcj2XgRsq-bjbocDVnP3Ew,gamenya hebat kaks,5,0,3.7.0,2025-11-18 07:06:56,,,3.7.0
933debff-2383-46d9-af6d-26498cba8cc2,Minato Ch,https://play-lh.googleusercontent.com/a-/ALV-UjVrFXEF-axYSyC0O3yyO6876JXQtZMy001TxiAbRZPyVRpALjg,👍🏻,5,0,3.6.0,2025-11-18 05:12:27,,,3.6.0
d805389f-bee2-4b9f-8341-591c7fb42677,Misya Z,https://play-lh.googleusercontent.com/a-/ALV-UjX2oSNDlWu0_lBGiCfCLn6HKEXKM05AbdZ0C6Ez4JAk91Q52ds,"Jelek kalo mau main sekarang, karakter standar dan banyaknya inflasi perlu perubahan yang spesifik.",1,6,1.5.0,2025-11-17 23:40:46,,,1.5.0
deeb321d-d61a-415d-9cc1-0906d44ef374,laxono Kun,https://play-lh.googleusercontent.com/a-/ALV-UjW7vbwbneOnp-eakiAZa2h7GmQgastqCCmaXry0kaKsvyuYff6q,bagus,5,0,3.7.0,2025-11-17 22:17:54,,,3.7.0
a5f3af5f-f6da-437a-9bb8-a9cc46bd549d,レイナ,https://play-lh.googleusercontent.com/a-/ALV-UjXhLeF84pTtx5N33HjjSBtu89rkEdRJryBr_2P93PoMUYL-3Nna,"ya bagus, tolong pity nya jangan terlalu tinggi mksh.",4,0,3.7.0,2025-11-17 14:13:44,,,3.7.0
33e964c8-c3f6-4028-a191-f76fc1c35d8c,Honkai Impact3,https://play-lh.googleusercontent.com/a-/ALV-UjVI1EfpW1xChcZe1yC1qZd6JOttFId5gAMIYHK0_DwavKqR7y39,untuk HOYOVERSE saya ingin di game HONKAI STAR RAIL ada fitur buat kan untuk sesama pemain .dan juga fitur batle sesama pemain biar makin seru fitur buat clan juga semoga di wujudkan,5,1,3.7.0,2025-11-17 14:10:16,,,3.7.0
db2f07b0-14eb-40ba-bf55-e269535cbe4c,Luis Gioo,https://play-lh.googleusercontent.com/a-/ALV-UjX9Der8QoCHZafM9PqewGZCbbXhyonrWkLS_GmDBgWI_dkHv5c,keren banget,5,0,3.7.0,2025-11-17 13:31:48,,,3.7.0
39228b27-53b0-466c-a280-e9dbad365b59,dafa romadhon,https://play-lh.googleusercontent.com/a-/ALV-UjVf0dsf4GlBBIW7ne6F9nzlOvy_gtYewyDNGua4rdcM1wOGedE,bagus sekali😎,5,0,3.7.0,2025-11-17 10:08:09,,,3.7.0
ebc15ea1-1bbd-4475-b509-383728466d41,Toka Nii,https://play-lh.googleusercontent.com/a-/ALV-UjVnZCVfYaGCO40-wnJpnfDdWbNWVwANvtuI1AtCR-LThRF4xOOQfA,"Tolong developer, buff karakter lama yang masih belum kena buff agar bisa tetap masuk karakter meta, masak setiap versi karakter yang lama ga bisa tampil 🤕",4,314,3.5.0,2025-11-17 10:02:01,,,3.5.0
e9e42258-5ce9-41e7-888c-32430fd8b407,Fitra Imaniar Romadhon,https://play-lh.googleusercontent.com/a-/ALV-UjVcjZ6ywC6aapZIcA6sELfqYc_k93m_B5t_rZnaPfTs-IRNGX-a,"worst game ever, better play E33",1,2,3.7.0,2025-11-17 07:06:38,"We sincerely apologize for your unsatisfactory experience, Trailblazer. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game.",2025-11-17 14:36:03,3.7.0
895759e0-a2ec-42b1-bb1a-684347285521,Kharisma Risma,https://play-lh.googleusercontent.com/a/ACg8ocKUPbakWJ4HPJRoxCd9m5LqtM1-OnDDPmzTQeO380-DCc1i7w=mo,"38GB, tab baru tanpa instal yg lain, memory kurang ckck, game android apa PC ?",1,0,,2025-11-17 04:13:09,,,
a2489d22-8308-4155-8ad1-fc7645af9397,azzam Muhammad,https://play-lh.googleusercontent.com/a-/ALV-UjVFhV4seEQ2QgBw2yxA351M5xMO6TxxhsmGGmvon9aX3mPJYbk,gacha ampas,1,0,3.7.0,2025-11-17 03:57:53,"Hello, Trailblazer! You can view the Warp System rules in the Details section of the Warp screen. If you have any questions about the details of the relevant rules, please feel free to contact our Customer Service team via the in-game feedback channel or email.",2025-11-17 14:27:58,3.7.0
e3f9aa27-7571-4916-b513-9631af36f01c,ALSAH RAMDANI,https://play-lh.googleusercontent.com/a-/ALV-UjX5nWxpXVO9Ot8sL3XrOtZqdVnU7QobMko8Y83e8xB89Zqo8z6p,mantap,5,0,3.7.0,2025-11-16 16:19:46,,,3.7.0
e1fd99d0-f1f2-4eea-bb95-0feb6cd1b675,Vingamer Gamervin,https://play-lh.googleusercontent.com/a-/ALV-UjWd8m9WnHA-k_h6TNrEKaSviUpPVL-1ZVwzEJwxuYDA1GElVNrk,ini kenapa kok rating nya jelek sekali.Sini aku sumbang 5 bintang😘,5,0,,2025-11-16 14:48:31,,,
f3f4f935-976e-4c4a-b6d0-d6b8dca1ce9e,DHIMAS ALFAREZEL,https://play-lh.googleusercontent.com/a-/ALV-UjVjBJTOeDBnDiflFcfWAdVNuzG1m0yAXwiqrYtOcGsgdKWCybIy,"game paling santai sejauh ini,ceritanya bagus,paling kurang nya HP inflasi musuh yang gila2an dan power creep yang gila2an juga.",5,0,,2025-11-16 14:26:32,,,
2ee6aed6-4ddb-40ef-b931-a054a5477922,Sariel,https://play-lh.googleusercontent.com/a-/ALV-UjVJwKctmcSz9SKxELA8CKmK4S0bvVg2oSoskEYCBPp9c2I0ylIe,Aku kasih B5 Karna aku dapat cyrene,5,10,3.6.0,2025-11-16 10:59:40,"Halo, Trailblazer! Trailblazer dapat melihat aturan sistem Warp di bagian [Rincian] pada halaman Warp. Jika kamu memiliki pertanyaan tentang perincian dari aturan tersebut, silakan hubungi tim Layanan Customer Support kami melalui feedback in-game atau melalui email.",2025-08-20 10:28:23,3.6.0
c18958bd-8ab7-4696-8149-f29fd8d105e3,Aksa Pratama,https://play-lh.googleusercontent.com/a/ACg8ocKecnjIh1_UdrPZdo7k70fzZqMDGxfYy3q0QelQFfi7gvvfQg=mo,tolong perbaiki pada bug waktu unduh 3gb tapi malah eror,1,0,,2025-11-16 09:46:52,,,
753a0013-fb3f-41e1-b49e-271bc81fdab2,M.Fardan Abiyyu,https://play-lh.googleusercontent.com/a-/ALV-UjXqolhsykfL4MrDQc-dskDg_vG7DPJGIK6ChJZWo77F051WNTFc_w,absolute cinema,5,0,3.7.0,2025-11-16 08:39:48,,,3.7.0
ac2708dd-da38-460b-870e-7868508ef6f0,Vraja Dasi,https://play-lh.googleusercontent.com/a-/ALV-UjW-DpoPqcZOQwlHYjAOv2jbRxfP291QDtH8jGgomG9bW_PoARM,I LOVE HOW THEY GIVE A BUNCH OF REWARDS AND FREE 5 STARS!,5,0,3.7.0,2025-11-16 08:27:53,,,3.7.0
d9470b93-fe80-4812-a20d-bdbc3f26cf2d,Alfito B.M,https://play-lh.googleusercontent.com/a-/ALV-UjVWrRbOE5VvbhCK82jhYX7kgxQJ4waVI1TtFXdmb-xfZwq1NzLl,"oke, cukup bagus",5,2,3.7.0,2025-11-16 08:04:33,,,3.7.0
d836f219-4507-4e1c-9ced-bb0181761d1f,Zein Terakomari,https://play-lh.googleusercontent.com/a/ACg8ocLMe1niiemkXxsqzFMWJ9VU4DdmRVHXXmIeyurByXF_lVT3JQ=mo,"tolong di server asia bisa diperbaiki jaringannya, karena saya kerap sekali mendapati ping yang bagus setelah itu tiba2, ke kuning merah dan ngestuck di situ. sampai harus restart game dan setelahnya pun begitu terus jaringannya. hanya saat bermain di game ini, di game2 lain saja lancar",1,0,,2025-11-16 07:14:12,,,
93a8214b-3c5a-4407-adf2-7ec6b2a87713,Farel,https://play-lh.googleusercontent.com/a-/ALV-UjX-2txzO0LIoCGllSujLWsynN3nal1oDVDnIq5cZ1lH8IOyQAWi,Peak Lore bro enough to make a man cry' 😭,5,0,3.7.0,2025-11-16 05:14:43,,,3.7.0
74aa5c36-2e2f-4a69-b3ad-7540d810e1ef,Arrahmansanjaya Sanjaya,https://play-lh.googleusercontent.com/a-/ALV-UjVbG00UTdth4z6E2LczGUHBv2fVsMTec0OnwhwPa574N6E10nU,game nya bagus baget sampe2 aku sangat terkesan waw amazing ea ea prikitiw menggila aku karena game ini karen dan keren dan keren dan keren dan keren dan bagus pake banget,5,0,3.7.0,2025-11-16 05:07:19,,,3.7.0
5b465d27-3160-4ad5-af86-725b98b87f24,The Wolf,https://play-lh.googleusercontent.com/a-/ALV-UjXeAgbodQRpJ2bNt-kvXu2nJst79HBekjDj0yi93EftSkc7BgI,"pliss lah firefly gue tolong dibuff, sama tolong tambain fitur ganti gendernya mc pliss",5,1,,2025-11-16 02:31:33,,,
d2a57d9d-face-4fe9-80a2-76eab509cd83,Yahy A,https://play-lh.googleusercontent.com/a-/ALV-UjW-0bjH3bz1LL5KWwxeISPftxOVPzJ96tHXtQC3Dr33mTOm_Dmi,"gane bagus story masterpiece,",5,0,,2025-11-15 23:42:10,,,
1af1c232-717f-48c8-87d1-1c1e508c6251,Alstier Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjWqKzlAsbaGRpyEsxZc5zVLb-sFfnwQlGeijTSX1nQMqKQCkoU,"belakangan ini masalah masuk/log in sering bahkan selalu eror. udh complain lewat email, nunggu lama, dan baru bisa masuk log in. beberapa hari eror lagi. tolong di cek dong..masa harus nunggu lagi?",1,0,,2025-11-15 22:26:37,,,
0ed7cdf4-518e-4d13-a980-54fe27fb53dd,farah kamila,https://play-lh.googleusercontent.com/a-/ALV-UjU_ZBZN3BHxJV4BZsksa745Fi8eolv9oOhFSM-tvm6fDsACA38,"kenapa setelah update jadi ngelag banget ya? Padahal device + memori aman-aman aja, udah diganti grafik malah ngecrush layarnya",1,0,3.7.0,2025-11-15 20:01:10,,,3.7.0
fc27ab92-829b-40b2-92cd-f27a9ca501f1,Dika Nst,https://play-lh.googleusercontent.com/a/ACg8ocLP8M14YAuVfXqLk_LT7-EL7-X0pvUFbq4FhEk6ayB7yP60uQ=mo,"anjir game nya ngeri kali hp gua yg ram 8 penyimpanan 128, kaku bangat cok",3,0,,2025-11-15 18:26:03,,,
d8e0ac1c-a33a-41fd-8d31-acb3c3dbc919,Ibu sri budi Suryatiningsih,https://play-lh.googleusercontent.com/a/ACg8ocIC2GsZnVM0ChJAJRwTmwL4GXliYA_Esn9Bvqc3L2ZcaEcNLg=mo,"hsr buat ver cloud ny dong,kaya gi cloud gtu",4,0,,2025-11-15 14:59:37,,,
85b74110-48b9-4456-bc9a-ba12498100fa,Gustiawan Permana Putra,https://play-lh.googleusercontent.com/a-/ALV-UjVXfH_-wVRnLXTrgtNj7I6h1NGerft-tmDR4oRPGz6ZW5lzh66w,"Game gila powercreep, gila juga inflasi HP nya",5,0,3.7.0,2025-11-15 13:00:31,,,3.7.0
f7ba365e-11dc-4f73-a4b6-6101e73b8412,vitta olivia,https://play-lh.googleusercontent.com/a-/ALV-UjWpAB-gMjKC_vUhb3j5XW38tZzyYxw86kZO80mbYalcWnji6Uw,mohon selangku developer tolong perbaiki mengunduh data dari awal sampai akhir mengulangi lagi untuk mengunduh padahal kualitas jaringan saya kuat. 😊,4,0,3.7.0,2025-11-15 11:06:47,,,3.7.0
6b34130c-5995-4605-a288-7224967f2eab,Dimas Noob101,https://play-lh.googleusercontent.com/a-/ALV-UjXPWVO5OBlYuehA6k596JfyBd78CGEGBNChP2PzkZQOxsiVDABA,"seru banget game nya, sangat baik juga game nya banyak sekali bansos nya, desain karakter bagus-bagus, dan yang paling bagus yaitu story nya, satu satu nya game hoyo yang sangat bagus storynya, cocok banget yang suka game story.",5,1,3.7.0,2025-11-15 09:19:27,,,3.7.0
ec59ad1a-8d5a-488f-a7fe-b657e467d9a5,Aditya Sastratama,https://play-lh.googleusercontent.com/a/ACg8ocJ9Ca32VvfoYqQhH8yb8nPeuL7G5sXuP1NwoH15RhuC8t7DHQ=mo,absolute cinema 🙌,5,0,,2025-11-15 08:54:42,,,
29c8e00b-89fe-4d42-98ba-77b01e642cfc,Rafi Yusali,https://play-lh.googleusercontent.com/a/ACg8ocIc7IFlMGuDA0PJ8M8Phgq655OdUXFYC_f_KoOu6jVtx4tSgQ=mo,game baik,5,0,,2025-11-15 08:10:48,,,
f5c5ce16-cc9c-4f64-9204-3ef769c54954,Jhovier Ivander,https://play-lh.googleusercontent.com/a/ACg8ocK96Q7QmMAQVlx_suA5D5M5FosFP_S_f54smkpsXfnh1ZjWFw=mo,sebelumnya gw mainnya seru dan enak banget sampai gw pensi dan pengen comeback gw coba login GK bisa padahal udh download data yg baru tolong diperbaiki ya gw pengen main lagi,4,0,,2025-11-15 06:22:34,,,
0084c01d-4a6c-4ba8-af9c-1bf8d3209ef8,Naufal Azzamy,https://play-lh.googleusercontent.com/a/ACg8ocJClHVAEZix2sVJoc4AZqvpesEP4JUPiJv15RUYVnl9u6kurg=mo,hard pity baru main 2 minggu langsung 2 kali kalah rate off di banner colab dan limited susah banget padahal baru main tapi langsung rate off 2 kali padahal saya sudah bekerja keras ngumpulin kristal jade malah kalah rate off.,1,0,,2025-11-15 06:20:04,,,
3f73e75c-2c0e-4c53-9267-3a642bea5015,heranina,https://play-lh.googleusercontent.com/a/ACg8ocKbvWTkMjLQ3JhJtB-S4aJ1u3QtcmQCaMzccACYgJWXpGK-Pw=mo,"Secara grafis,gameplay dan juga bansos untuk F2P sudah bagus sekali,tetapi tolong sedikit turunkan grafis aslinya,karna hp saya sering Crash dan Force Close,dan lebih perbanyak optimasi",5,0,,2025-11-15 02:09:42,,,
ea06eb01-48d9-4514-b804-47031e7a9301,Mansyur Yanto,https://play-lh.googleusercontent.com/a-/ALV-UjWLbjPNdZYUlwAjYFpI6JU90TsA9LEHf-joFx4XolwMCeOyWIXa,"lgi update besar² an kah, hp gw aja sampe ga sudi ngelihat gb nya",2,0,,2025-11-15 00:17:03,,,
9ce812a1-3383-451c-9b5c-35dbeb906b42,R Arkan D,https://play-lh.googleusercontent.com/a-/ALV-UjW7nmHRimIQdDIXHvZ7h5-J19GdlSfaha8oRYLxR15x5XdUl3VA,game baik,5,0,,2025-11-14 23:25:38,,,
16c5e1e2-aa42-45f6-88f4-293a03e3537c,Super Santay,https://play-lh.googleusercontent.com/a/ACg8ocLnLBGQCIHTpYk8PU3wQPA0mR9auR2bqmdSsymHbkdI3HgZ_YQ=mo,naahhh bro hp musuh terlalu banyak,1,0,3.7.0,2025-11-14 18:53:12,,,3.7.0
8fb8dee8-3071-4c5f-9225-857f9a2a742e,Tegar Aji Santoso,https://play-lh.googleusercontent.com/a/ACg8ocKSRccyhKjHDCbeNYilW_Pq11kFGrJfgOX10nW5ZIcQPFSSUQ=mo,terimakasih game baik,5,0,3.7.0,2025-11-14 15:42:54,,,3.7.0
1111634b-0ff1-48e9-960b-0587952b23d0,Andika Pratama,https://play-lh.googleusercontent.com/a/ACg8ocLe42tJCtMkON99CHo031Gw6dPtWHlvrU27Vi635ytbJ6ezlg=mo,"kecewa berat sama update 3.7 sekarang,padahal udah nungguin lama banget buat update 3.7 tapi endingnya malah kek gini.mulai dari story yang nggak sesuai ekspektasi,cyrene yang katanya bakalan jadi karakter yang op banget nyatanya malah jadi karakter yang ampas karena kitnya rasis sama buat buka ultimate nya lama banget,sama konten end game baru juga yang udah lama banget gw tunggu tapi endingnya malah nggak sesuai ekspektasi karena inflasi musuhnya yang nggak ngotak jadi kesannya p2w.",2,6,3.7.0,2025-11-14 15:13:57,,,3.7.0
